id,ad_type,km,car_year,location,zipcode,date_posted,date_scrape,title,price,model,days_tracked,price_change,price_diff,price_diff_pct,time_on_market,first_seen,age,price_per_km,price_per_year,posted_today
3077982816,offer,68100,2019,46485 Wesel,46485,07/05/2025,05/12/2025,Dacia Duster II Comfort PDC BLUETOOTH 1.HAND,11490,Duster,11,No Change,0,0.0,0,05/09/2025,6,0.17,1641.43,No
3077982936,offer,78246,2022,50739 Longerich,50739,07/05/2025,05/12/2025,Dacia Duster 1.5 Blue dCi Prestige +*NAVI*360°*PDC*SHZ,17000,Duster,14,Decreased,400,2.35,0,05/09/2025,3,0.22,4250.0,No
3077986053,offer,182000,2009,83714 Miesbach,83714,07/05/2025,06/12/2025,"Dacia Sandero Basis, KEINE KLIMA, TÜV 2026!!!!",650,Sandero,27,Decreased,100,13.33,0,06/04/2025,16,0.0,38.24,No
3077986887,offer,79406,2019,85375 Neufahrn,85375,07/05/2025,05/12/2025,Dacia Lodgy 1.6 SCe Stepway *NAVI*PDC*TEMPO*KLIMA*,12750,Lodgy,15,Decreased,250,1.96,0,05/09/2025,6,0.16,1821.43,No
3077987930,offer,71390,2008,28816 Stuhr,28816,07/05/2025,05/12/2025,Dacia Sandero LIMOUSINE 5-TüRER,5490,Sandero,24,No Change,0,0.0,0,06/01/2025,17,0.08,305.0,No
3077997285,offer,137815,2017,22946 Trittau,22946,07/05/2025,05/12/2025,"Dacia Dokker Stepway Celebration Kamera, AHK, Garantie",9990,Dokker,15,No Change,0,0.0,0,05/09/2025,8,0.07,1110.0,No
3077998250,offer,106000,2020,86462 Langweid am Lech,86462,07/05/2025,06/12/2025,Dacia Duster,15000,Duster,39,No Change,0,0.0,0,06/01/2025,5,0.14,2500.0,No
3078016988,offer,7841,2023,64404 Bickenbach,64404,07/05/2025,05/12/2025,Dacia Jogger Extreme+ 1.0 TCe 110 EU6d Navi Klimaautom,18490,Jogger,7,No Change,0,0.0,0,05/09/2025,2,2.36,6163.33,No
3078017523,offer,45980,2019,50739 Longerich,50739,07/05/2025,06/12/2025,Dacia Dokker 1.6 SCe Comfort*PDC*TEMPO*KLIMA*GARANTIE*,14450,Dokker,39,Decreased,330,2.28,0,06/01/2025,6,0.31,2064.29,No
3078018641,offer,108000,2012,30938 Burgwedel,30938,07/05/2025,06/12/2025,"Dacia Logan 1.6 LIVE II, 1.Hand, Klima, AHK, HU neu !",5940,Logan,39,No Change,0,0.0,0,06/01/2025,13,0.06,424.29,No
3078023554,offer,193000,2009,68535 Edingen-​Neckarhausen,68535,07/05/2025,06/12/2025,Dacia Sandero / 2.Hand /,890,Sandero,40,No Change,0,0.0,0,06/01/2025,16,0.0,52.35,No
3078025615,offer,220000,2017,66955 Pirmasens,66955,07/05/2025,05/09/2025,Dacia Logan Bj 2017 Euro 6 mit Klimaanlage,3450,Logan,1,No Change,0,0.0,,05/09/2025,8,0.02,383.33,No
3078026357,offer,21000,2023,98724 Neuhaus,98724,07/05/2025,05/10/2025,Dacia Duster TCe 150 4x4 Journey+,20750,Duster,2,No Change,0,0.0,30,05/09/2025,2,0.99,6916.67,No
3078042794,offer,55060,2014,78224 Singen,78224,07/05/2025,05/12/2025,Dacia Logan MCV II Kombi*1.HAND*AHK*55.060KM*TÜV NEU*,5970,Logan,6,No Change,0,0.0,0,05/09/2025,11,0.11,497.5,No
3078047353,offer,130000,2019,71272 Renningen,71272,07/05/2025,05/12/2025,Sandero Dacia  1.Hand,4000,Sandero,10,Decreased,500,12.5,0,05/09/2025,6,0.03,571.43,No
3078048504,offer,100000,2016,06112 Halle,06112,07/05/2025,06/12/2025,Dacia Sandero II Stepway Prestige*1.Hand*Navi*Kamera,6490,Sandero,39,No Change,0,0.0,0,06/01/2025,9,0.06,649.0,No
3078049479,offer,22890,2024,01217 Südvorstadt-​Ost,01217,07/05/2025,06/12/2025,Dacia Sandero TCe 110 Stepway Extreme+,17890,Sandero,39,No Change,0,0.0,0,06/01/2025,1,0.78,8945.0,No
3078052459,offer,94226,2018,06766 Wolfen,06766,07/05/2025,06/12/2025,Dacia Duster TCe 125 2WD Prestige,11385,Duster,39,No Change,0,0.0,0,06/01/2025,7,0.12,1423.12,No
3078059733,offer,54881,2021,21629 Neu Wulmstorf,21629,10/05/2025,05/12/2025,Dacia Sandero III Stepway Comfort AUTOMATIK !!,14450,Sandero,4,Decreased,300,2.03,0,05/09/2025,4,0.26,2890.0,No
3078064801,offer,39100,2020,82399 Raisting,82399,07/05/2025,05/12/2025,Dacia Duster TCe 130 2WD GPF Comfort *AHK*,14299,Duster,6,Decreased,1300,9.09,0,05/09/2025,5,0.37,2383.17,No
3078065978,offer,55565,2019,30880 Laatzen,30880,07/05/2025,05/12/2025,Dacia Logan MCV 1.5 dCi Stepway *NAVI*PDC*TEMPO*KLIMA*,12690,Logan,15,Decreased,320,2.52,0,05/09/2025,6,0.23,1812.86,No
3078067229,offer,11600,2023,21629 Neu Wulmstorf,21629,07/05/2025,05/12/2025,Dacia Jogger Expression AHK Abnehmbar,17250,Jogger,8,No Change,0,0.0,0,05/09/2025,2,1.49,5750.0,No
3078072301,offer,169000,2009,89520 Heidenheim an der Brenz,89520,07/05/2025,06/12/2025,Dacia Logan MCV Kombi*TÜV NEU*LADERAUM*,1590,Logan,38,No Change,0,0.0,0,06/01/2025,16,0.01,93.53,No
3078077372,offer,96970,2017,85459 Berglern,85459,21/05/2025,06/12/2025,Dacia Sandero Stepway Celebration TCe90,6800,Sandero,36,No Change,0,0.0,0,06/01/2025,8,0.07,755.56,No
3078078893,offer,54498,2019,88074 Meckenbeuren,88074,07/05/2025,05/12/2025,Dacia Duster II Prestige 4WD,11990,Duster,18,Decreased,700,5.84,0,05/09/2025,6,0.22,1712.86,No
3078087431,offer,65000,2021,71554 Weissach im Tal,71554,07/05/2025,05/12/2025,Dacia Lodgy Blue dCi 115 Stepway Plus Stepway Plus,15490,Lodgy,26,No Change,0,0.0,0,06/01/2025,4,0.24,3098.0,No
3078091004,offer,130000,2014,04860 Torgau,04860,07/05/2025,05/12/2025,"Dacia Duster 1,6 Laureate 4x4",8499,Duster,27,No Change,0,0.0,0,06/01/2025,11,0.07,708.25,No
3078095946,offer,80000,2006,97230 Estenfeld,97230,07/05/2025,06/12/2025,Dacia Logan 1.4 MPI Lauréate ABS SERVO  KLIMA TÜV,2999,Logan,39,No Change,0,0.0,0,06/01/2025,19,0.04,149.95,No
3078100617,offer,237000,2011,78532 Tuttlingen,78532,07/05/2025,05/12/2025,Dacia sandero,500,Sandero,26,No Change,0,0.0,0,06/01/2025,14,0.0,33.33,No
3078100826,offer,105300,2014,88630 Pfullendorf,88630,07/05/2025,05/12/2025,Dacia Sandero II Stepway Prestige l NAVI l TÜV NEU l,5390,Sandero,4,No Change,0,0.0,91,05/09/2025,11,0.05,449.17,No
3078102447,offer,219845,2011,21629 Neu Wulmstorf,21629,07/05/2025,05/12/2025,Dacia Duster I Laureate 4x2,3500,Duster,4,Decreased,450,11.39,91,05/09/2025,14,0.02,233.33,No
3078108668,offer,216000,2010,38723 Seesen,38723,07/05/2025,06/12/2025,Dacia Sandero Stepway,2400,Sandero,39,No Change,0,0.0,0,06/01/2025,15,0.01,150.0,No
3078109830,offer,113500,2016,72285 Pfalzgrafenweiler,72285,07/05/2025,05/12/2025,Dacia Lodgy Celebration 7-Sitzer*Klima*Euro 6*GARANTIE,7290,Lodgy,32,No Change,0,0.0,0,06/01/2025,9,0.06,729.0,No
3078111744,offer,65000,2018,46238 Bottrop,46238,07/05/2025,05/12/2025,Dacia Sandero II Access,5200,Sandero,11,No Change,0,0.0,0,05/09/2025,7,0.08,650.0,No
3078118301,offer,39080,2017,97437 Haßfurt,97437,07/05/2025,06/12/2025,Dacia Dokker Stepway Celebration NAVI KLIMA PDC,5999,Dokker,39,No Change,0,0.0,0,06/01/2025,8,0.15,666.56,No
3078122672,offer,28500,2014,39291 Möckern,39291,07/05/2025,05/12/2025,Dacia Sandero Benzin,6500,Sandero,5,No Change,0,0.0,0,05/09/2025,11,0.23,541.67,No
3078122817,offer,173300,2016,42281 Oberbarmen,42281,07/05/2025,06/12/2025,Dacia Dokker Ambiance 1.5 dCi Behindertengerecht AMF,11950,Dokker,39,No Change,0,0.0,0,06/01/2025,9,0.07,1195.0,No
3078123326,offer,135000,2015,34233 Fuldatal,34233,07/05/2025,06/12/2025,Dacia Duster I  AHK I Klima I 8-Fach bereift,7290,Duster,39,Decreased,200,2.67,0,06/01/2025,10,0.05,662.73,No
3078124546,offer,143000,2012,45472 Mülheim (Ruhr),45472,07/05/2025,05/09/2025,"DACIA LOGAN 1,5 DIESEL FESTPEIS ERSTE HAND KLIMA EURO 5",4000,Logan,1,No Change,0,0.0,,05/09/2025,13,0.03,285.71,No
3078124738,offer,145800,2013,52445 Titz,52445,07/05/2025,06/12/2025,Dacia Dokker „Minicamper“,10500,Dokker,39,No Change,0,0.0,0,06/01/2025,12,0.07,807.69,No
3078132324,offer,21000,2022,66636 Tholey,66636,07/05/2025,05/12/2025,Dacia Spring Electric Comfort Plus,10500,Spring,4,No Change,0,0.0,91,05/09/2025,3,0.5,2625.0,No
3078134060,offer,117000,2009,55270 Essenheim,55270,07/05/2025,05/12/2025,Dacia Logan,2000,Logan,5,No Change,0,0.0,0,05/09/2025,16,0.02,117.65,No
3078137283,offer,218000,2011,34123 Kassel,34123,07/05/2025,05/11/2025,Dacia Duster I Ambiance 4x4 MOTOR GUT UNFALLSCHADEN,2990,Duster,3,No Change,0,0.0,61,05/09/2025,14,0.01,199.33,No
3078138282,offer,23753,2024,22529 Hamburg Lokstedt,22529,07/05/2025,05/12/2025,Dacia Sandero III TCe 110 Stepway Extreme + LED SHZ Na,17990,Sandero,28,No Change,0,0.0,0,06/01/2025,1,0.76,8995.0,No
3078139294,offer,122626,2019,28832 Achim,28832,07/05/2025,05/12/2025,Dacia Duster II Anniversary*KAM*Look-Paket*Navi*Sitzh.,11950,Duster,10,No Change,0,0.0,0,05/09/2025,6,0.1,1707.14,No
3078139685,offer,62900,2021,47805 Krefeld,47805,07/05/2025,06/12/2025,Dacia Sandero Stepway 1.0 TCe 100 LPG Comfort RÜCKFAHR,13390,Sandero,39,No Change,0,0.0,0,06/01/2025,4,0.21,2678.0,No
3078141451,offer,105930,2016,78647 Trossingen,78647,07/05/2025,06/12/2025,Dacia Duster I Prestige 4x2,4900,Duster,39,No Change,0,0.0,0,06/01/2025,9,0.05,490.0,No
3078142543,offer,123944,2014,58452 Witten,58452,07/05/2025,06/12/2025,Dacia Lodgy Prestige Navi SHZ PDC 7-Sitzer Tempomat,6890,Lodgy,39,Decreased,100,1.43,0,06/01/2025,11,0.06,574.17,No
3078144382,offer,260000,2012,84359 Simbach,84359,06/06/2025,06/12/2025,Dacia Lodgy,4200,Lodgy,40,No Change,0,0.0,0,06/01/2025,13,0.02,300.0,No
3078144535,offer,200060,2012,84359 Simbach,84359,07/05/2025,05/12/2025,Dacia Lodgy dCi 110 eco2 Prestige Prestige,4450,Lodgy,25,No Change,0,0.0,0,06/01/2025,13,0.02,317.86,No
3078146104,offer,9301,2024,75217 Birkenfeld,75217,07/05/2025,05/12/2025,Dacia Jogger Expression TCe 110 7-Sitzer Winter-Paket,20470,Jogger,6,No Change,0,0.0,0,05/09/2025,1,2.2,10235.0,No
3078149850,offer,199618,2012,66538 Neunkirchen,66538,07/05/2025,06/12/2025,Dacia Sandero 1.2 ✅ 1. Hand ✅ TÜV 10/25 ✅,2999,Sandero,36,Decreased,250,7.81,0,06/01/2025,13,0.02,214.21,No
3078151173,offer,144692,2006,04318 Anger-​Crottendorf,04318,08/05/2025,06/12/2025,Verkaufe Dacia Logan 1.4 Neue Tüv,1500,Logan,38,Decreased,200,11.76,0,06/01/2025,19,0.01,75.0,No
3078153270,offer,150000,2011,18439 Stralsund,18439,07/05/2025,06/12/2025,Dacia SANDERO,4500,Sandero,19,No Change,0,0.0,0,06/01/2025,14,0.03,300.0,No
3078154544,offer,67890,2019,86343 Königsbrunn,86343,07/05/2025,06/12/2025,"Dacia Dokker Stepway Plus MOD20*1.Hand,RFK,SHZ,PDC-h*",17399,Dokker,39,No Change,0,0.0,0,06/01/2025,6,0.26,2485.57,No
3078156617,offer,121000,2013,99092 Erfurt,99092,07/05/2025,06/12/2025,Dacia Duster/Schiebedach/Klima/Leder/Bremsen+Zahnriemen NEU/TÜV,7300,Duster,36,No Change,0,0.0,0,06/01/2025,12,0.06,561.54,No
3078157170,offer,14560,2017,90449 Röthenbach b Schweinau,90449,07/05/2025,05/10/2025,Dacia Sandero TCe 90 Stepway 1 Hand Navi PDC,7990,Sandero,3,No Change,0,0.0,0,05/09/2025,8,0.55,887.78,No
3078157880,offer,121000,2013,99092 Erfurt,99092,07/05/2025,05/12/2025,Dacia Duster/Schiebedach/Klima/Bremsen+Zahnr. NEU/TÜV,7300,Duster,25,No Change,0,0.0,0,06/01/2025,12,0.06,561.54,No
3078158829,offer,51427,2014,85375 Neufahrn,85375,07/05/2025,05/12/2025,Dacia Sandero 0.9 TCe Stepway Prestige *TEMPO*PDC*KLIM,9490,Sandero,7,No Change,0,0.0,0,05/09/2025,11,0.18,790.83,No
3078165897,offer,40500,2019,49419 Wagenfeld,49419,07/05/2025,05/12/2025,Dacia Duster,14500,Duster,6,No Change,0,0.0,0,05/09/2025,6,0.36,2071.43,No
3078169415,offer,94503,2015,90441 Südstadt,90441,07/05/2025,05/12/2025,Dacia Lodgy 1.2 TCe Stepway*NAVI*TEMPO*PDC*ALU*LIM*,9610,Lodgy,9,No Change,0,0.0,0,05/09/2025,10,0.1,873.64,No
3078169549,offer,116246,2009,97789 Oberleichtersbach,97789,07/05/2025,06/12/2025,Dacia Logan Basis,1150,Logan,39,No Change,0,0.0,0,06/01/2025,16,0.01,67.65,No
3078175125,offer,27700,2022,25479 Ellerau,25479,07/05/2025,06/12/2025,Dacia Sandero TCe 90 Stepway Comfort,8990,Sandero,39,No Change,0,0.0,0,06/01/2025,3,0.32,2247.5,No
3078191474,offer,63100,2021,20537 Hamburg Hamm,20537,07/05/2025,05/12/2025,Dacia Duster TCe 130 Celebration 2WD 360° Kamera Navi,14990,Duster,27,No Change,0,0.0,0,06/01/2025,4,0.24,2998.0,No
3078194320,offer,65193,2018,56736 Kottenheim,56736,07/05/2025,05/12/2025,Dacia Duster II Prestige,12999,Duster,14,No Change,0,0.0,0,05/09/2025,7,0.2,1624.88,No
3078211745,offer,55000,2013,66780 Rehlingen-​Siersburg,66780,07/05/2025,05/12/2025,Dacia Sandero 1.6 KAT Stepway II Metallic,6990,Sandero,10,No Change,0,0.0,0,05/09/2025,12,0.13,537.69,No
3078217831,offer,53691,2019,90441 Südstadt,90441,07/05/2025,05/12/2025,Dacia Dokker 1.3 TCe Stepway*NAVI*PDC*SHZ*TEMPO*KLIMA*,17190,Dokker,15,No Change,0,0.0,0,05/09/2025,6,0.32,2455.71,No
3078217847,offer,0,2025,01809 Heidenau,01809,07/05/2025,06/12/2025,Dacia Duster Aluräder Felgen,200,Duster,23,No Change,0,0.0,0,05/09/2025,0,inf,200.0,No
3078223421,offer,100000,2009,90475 Südoststadt,90475,07/05/2025,05/12/2025,Dacia logan,1100,Logan,13,No Change,0,0.0,0,05/12/2025,16,0.01,64.71,No
3078226828,offer,89666,2014,22147 Hamburg Rahlstedt,22147,07/05/2025,05/12/2025,Dacia Sandero II Stepway*TüvNeu5/27*nur89tsdKM*KLIMA*,4995,Sandero,25,No Change,0,0.0,0,06/01/2025,11,0.06,416.25,No
3078232375,offer,66150,2017,06712 Zeitz,06712,07/05/2025,06/12/2025,Dacia Sandero II Stepway Prestige,8990,Sandero,34,No Change,0,0.0,0,06/01/2025,8,0.14,998.89,No
3078238848,offer,113000,2014,68219 Mannheim,68219,07/05/2025,05/12/2025,Dacia Sandero 1.2 KELINN,2331,Sandero,4,No Change,0,0.0,91,05/09/2025,11,0.02,194.25,No
3078241096,offer,12900,2023,73457 Essingen,73457,07/05/2025,05/12/2025,Dacia Sandero Stepway Expression TCe 90 CVT Navi LED,16900,Sandero,19,No Change,0,0.0,0,05/09/2025,2,1.31,5633.33,No
3078241138,offer,70889,2020,73457 Essingen,73457,07/05/2025,06/12/2025,Dacia Sandero  Access SCe 75,7490,Sandero,40,Decreased,590,7.88,0,06/01/2025,5,0.11,1248.33,No
3078241176,offer,194000,2014,21745 Hemmoor,21745,07/05/2025,05/12/2025,Dacia Lodgy 1.5 Dci  Prestige / Klimaanlage  Navi,3499,Lodgy,10,Decreased,700,20.01,0,05/09/2025,11,0.02,291.58,No
3078241204,offer,15357,2022,73457 Essingen,73457,07/05/2025,05/12/2025,Dacia Spring ESSENTIAL DAB Navi Kamera Klima Temp. DAB,9900,Spring,22,No Change,0,0.0,0,05/09/2025,3,0.64,2475.0,No
3078242311,offer,28964,2020,89520 Heidenheim an der Brenz,89520,07/05/2025,06/12/2025,Dacia Sandero Stepway TCe90 Prestige Navi PDC AppleCar,11899,Sandero,38,Decreased,481,3.89,0,06/01/2025,5,0.41,1983.17,No
3078242435,offer,109990,2017,87437 Kempten,87437,07/05/2025,05/12/2025,Dacia Logan MCV II Kombi Stepway Celebration,7990,Logan,12,No Change,0,0.0,0,05/09/2025,8,0.07,887.78,No
3078243300,offer,44600,2018,35083 Wetter (Hessen),35083,07/05/2025,05/12/2025,Dacia Sandero SCe 75 Essential,5999,Sandero,15,Decreased,1200,17.65,0,05/09/2025,7,0.13,749.88,No
3078245216,offer,89000,2011,55481 Kirchberg (Hunsrück),55481,07/05/2025,05/11/2025,Dacia Duster Prestige 4x2+KLIMA+STANDHEIZUNG+,5900,Duster,11,Decreased,300,5.08,0,05/09/2025,14,0.07,393.33,No
3078247023,offer,118000,2017,19406 Sternberg,19406,07/05/2025,05/12/2025,"Dacia Logan 1,2 MVC Kombi II Ambiance",4600,Logan,5,Decreased,400,8.16,0,05/09/2025,8,0.04,511.11,No
3078247175,offer,108782,2009,58119 Hagen,58119,07/05/2025,05/12/2025,dacia sandero zu verkaufen,2150,Sandero,10,Decreased,50,2.33,0,05/09/2025,16,0.02,126.47,No
3078254629,offer,130000,2007,84453 Mühldorf a.Inn,84453,07/05/2025,05/12/2025,Dacia Logan MCV 1.4 TÜV 11/2026 130.000km Scheckheftgepflegt,1700,Logan,4,No Change,0,0.0,91,05/09/2025,18,0.01,89.47,No
3078255498,offer,156000,2010,07768 Saale-​Holzland-​Kreis,07768,07/05/2025,05/12/2025,Dacia Logan 1.4 TÜv bis 08.25 mit Klima rostfrei,2799,Logan,20,No Change,0,0.0,0,05/09/2025,15,0.02,174.94,No
3078255564,offer,60960,2019,17192 Waren (Müritz),17192,07/05/2025,05/12/2025,Dacia Duster II Prestige 1.3 TCe 130 AHK SHZ Navi,12440,Duster,5,No Change,0,0.0,0,05/09/2025,6,0.2,1777.14,No
3078258605,offer,109000,2011,44141 Körne,44141,07/05/2025,05/10/2025,Dacia Logan  Klima,3600,Logan,2,No Change,0,0.0,30,05/09/2025,14,0.03,240.0,No
3078267108,offer,44692,2021,41836 Hückelhoven,41836,07/05/2025,05/12/2025,Dacia Duster PRESTIGE TCe 130 (8xRÄDER/NAVI/SHZG.),15990,Duster,12,No Change,0,0.0,0,05/09/2025,4,0.36,3198.0,No
3078267650,offer,78882,2019,42477 Radevormwald,42477,07/05/2025,06/12/2025,Dacia Logan MCV II Kombi Stepway/Navi/Kamera/PDC/AHK/,11799,Logan,39,No Change,0,0.0,0,06/01/2025,6,0.15,1685.57,No
3078269177,offer,60911,2019,21073 Hamburg Eißendorf,21073,07/05/2025,05/12/2025,Dacia Duster II 1.3 TCe 130 Anniversary SHZ / Kamera,15900,Duster,22,Decreased,1210,7.61,0,05/09/2025,6,0.26,2271.43,No
3078274940,offer,109000,2016,25436 Uetersen,25436,07/05/2025,05/12/2025,Dacia Sandero II Stepway Prestige TÜV & Service neu,8899,Sandero,14,No Change,0,0.0,0,05/09/2025,9,0.08,889.9,No
3078275088,offer,31690,2019,41569 Rommerskirchen,41569,07/05/2025,05/12/2025,Dacia Sandero II Stepway Celebration Automatik Kamera,11600,Sandero,5,No Change,0,0.0,0,05/09/2025,6,0.37,1657.14,No
3078284208,offer,72000,2017,21680 Stade,21680,07/05/2025,05/12/2025,Dacia Sandero TCe 90 Stepway Prestige Stepway Prestige,7900,Sandero,8,No Change,0,0.0,0,05/09/2025,8,0.11,877.78,No
3078289378,offer,114040,2018,39288 Burg,39288,07/05/2025,06/12/2025,Dacia Lodgy,9990,Lodgy,40,No Change,0,0.0,0,06/01/2025,7,0.09,1248.75,No
3078290209,offer,137000,2009,63897 Miltenberg,63897,07/05/2025,05/12/2025,Dacia sandero 1.4 mpi,950,Sandero,10,No Change,0,0.0,0,05/09/2025,16,0.01,55.88,No
3078303353,offer,64911,2020,85375 Neufahrn,85375,07/05/2025,05/12/2025,Dacia Dokker 1.3 TCe Comfort*KLIMA*BLUETOOTH*USB*,15390,Dokker,15,No Change,0,0.0,0,05/09/2025,5,0.24,2565.0,No
3078319586,offer,40000,2023,29472 Damnatz,29472,07/05/2025,05/12/2025,Dacia Jogger ECO-G 100 Extreme 5-8 Sitzer Extreme,18300,Jogger,23,Decreased,500,2.73,0,05/09/2025,2,0.46,6100.0,No
3078320548,offer,4302,2022,99086 Erfurt,99086,07/05/2025,06/12/2025,"Dacia Sandero III Stepway Comfort""1.Hand""Scheckheft""",16990,Sandero,39,No Change,0,0.0,0,06/01/2025,3,3.95,4247.5,No
3078325609,offer,91000,2016,22941 Hammoor,22941,07/05/2025,06/12/2025,Dacia Logan MCV II,4990,Logan,39,Decreased,510,9.27,0,06/01/2025,9,0.05,499.0,No
3078326298,offer,93800,2019,63075 Offenbach,63075,07/05/2025,06/12/2025,Dacia Dokker Stepway 1.3 TCe Plus | Navi|Rückfarka,12499,Dokker,39,No Change,0,0.0,0,06/01/2025,6,0.13,1785.57,No
3078326794,offer,40000,2023,29472 Damnatz,29472,07/05/2025,05/12/2025,Dacia Jogger ECO-G 100 Extreme 5-8 Sitzer Extreme,18300,Jogger,23,Decreased,500,2.73,0,05/09/2025,2,0.46,6100.0,No
3078333612,offer,262000,2012,42285 Barmen,42285,07/05/2025,05/12/2025,Dacia Duster I Laureate 4x4 Euro5 Fahrbereit,3950,Duster,5,No Change,0,0.0,0,05/09/2025,13,0.02,282.14,No
3078333956,offer,7000,2024,63741 Aschaffenburg,63741,07/05/2025,06/12/2025,Dacia Sandero Stepway Extreme+ ECO-G 100 KAMERA KLIMA,18839,Sandero,39,Decreased,130,0.69,0,06/01/2025,1,2.69,9419.5,No
3078339216,offer,110600,2006,98617 Meiningen,98617,07/05/2025,06/12/2025,Dacia logan TÜV neue.,1750,Logan,39,Decreased,200,11.43,0,06/01/2025,19,0.02,87.5,No
3078339503,offer,122000,2012,63073 Offenbach,63073,07/05/2025,05/12/2025,"Dacia Sandero 1,2 Motor 75 PS Anhängerkupplung",1850,Sandero,19,Decreased,300,16.22,0,05/09/2025,13,0.02,132.14,No
3078342515,offer,124400,2013,26676 Barßel,26676,07/05/2025,05/12/2025,"Dacia Sandero Stepway 0.9 TCe 2013 / 90PS / komb. 5,4 l/100 km",5900,Sandero,24,No Change,0,0.0,0,06/01/2025,12,0.05,453.85,No
3078344989,offer,14447,2023,85716 Unterschleißheim,85716,07/05/2025,05/12/2025,Dacia Duster II 1.3 TCe 150 Extreme 2WD EDC,24750,Duster,26,No Change,0,0.0,0,06/01/2025,2,1.71,8250.0,No
3078346818,offer,15756,2024,85716 Unterschleißheim,85716,07/05/2025,05/12/2025,Dacia Jogger 1.0 TCe 110 Extreme+ 7-Sitzer,20990,Jogger,26,No Change,0,0.0,0,06/01/2025,1,1.33,10495.0,No
3078347049,offer,15862,2024,85716 Unterschleißheim,85716,07/05/2025,05/12/2025,Dacia Jogger 1.0 TCe 110 Extreme+ 7-Sitzer,20990,Jogger,19,No Change,0,0.0,0,05/09/2025,1,1.32,10495.0,No
3078348251,offer,126000,2012,42285 Barmen,42285,07/05/2025,05/14/2025,Dacia Duster I Ambiance 4x2 Motorproblem,1950,Duster,5,No Change,0,0.0,0,05/14/2025,13,0.02,139.29,No
3078350386,offer,23740,2024,85716 Unterschleißheim,85716,07/05/2025,05/12/2025,Dacia Duster 1.3 TCe 150 Extreme 2WD GPF,23990,Duster,26,No Change,0,0.0,0,06/01/2025,1,1.01,11995.0,No
3078351377,offer,75034,2019,12529 Schönefeld,12529,07/05/2025,05/09/2025,Dacia Duster II Prestige,4490,Duster,1,No Change,0,0.0,,05/09/2025,6,0.06,641.43,No
3078352616,offer,121000,2005,32427 Minden,32427,07/05/2025,06/12/2025,"Dacia Logan Laureate,TÜV neu",2490,Logan,39,Decreased,500,16.72,0,06/01/2025,20,0.02,118.57,No
3078356075,offer,11613,2024,85716 Unterschleißheim,85716,07/05/2025,05/12/2025,Dacia Jogger 1.0 TCe 110 Extreme+ 7-Sitzer,20990,Jogger,25,No Change,0,0.0,0,06/01/2025,1,1.81,10495.0,No
3078360948,offer,108000,2017,72766 Reutlingen,72766,07/05/2025,05/12/2025,Dacia Duster I Ambiance 4x2 aus 2.Hand Tüv 02.2027,6290,Duster,8,Decreased,200,3.08,0,05/09/2025,8,0.06,698.89,No
3078361827,offer,255500,2016,07607 Eisenberg,07607,07/05/2025,05/12/2025,Dacia Logan MCV 1.2 16V 75 / TÜV NEU ! ! !,2222,Logan,11,Decreased,222,9.99,0,05/09/2025,9,0.01,222.2,No
3078363561,offer,138000,2019,88410 Bad Wurzach,88410,07/05/2025,05/12/2025,Dacia Dokker Express Essential 1.6l NAVI/SITZHEIZUNG,4190,Dokker,13,Decreased,700,14.93,0,05/09/2025,6,0.03,598.57,No
3078364140,offer,72490,2019,86343 Königsbrunn,86343,07/05/2025,06/12/2025,"Dacia Dokker Stepway Plus Turbo*1.Hand,AHK,Kamera,SHZ",17499,Dokker,39,No Change,0,0.0,0,06/01/2025,6,0.24,2499.86,No
3078365848,offer,110600,2006,98617 Meiningen,98617,07/05/2025,06/12/2025,Dacia logan mit frischen TÜV,1700,Logan,39,No Change,0,0.0,0,06/01/2025,19,0.02,85.0,No
3078365870,offer,105000,2013,50667 Köln Altstadt,50667,07/05/2025,05/12/2025,Dacia Sandero 1.2 16V 75 Servo,2450,Sandero,26,No Change,0,0.0,0,06/01/2025,12,0.02,188.46,No
3078373371,offer,17310,2019,83043 Bad Aibling,83043,07/05/2025,05/09/2025,Dacia Sandero TCe 90 Comfort Comfort,10780,Sandero,1,No Change,0,0.0,,05/09/2025,6,0.62,1540.0,No
3078376665,offer,104000,2020,45881 Gelsenkirchen,45881,07/05/2025,05/12/2025,"Dacia Sandero II Stepway ""LPG-Gas/Navi/Kamera/Klima""",8990,Sandero,22,No Change,0,0.0,0,05/09/2025,5,0.09,1498.33,No
3078379341,offer,59579,2014,90431 Doos,90431,07/05/2025,05/12/2025,Dacia Sandero TCe 90 Stepway Ambiance Stepway Ambianc,4900,Sandero,12,Decreased,151,3.08,0,05/09/2025,11,0.08,408.33,No
3078387819,offer,126000,2010,12277 Tempelhof,12277,07/05/2025,06/12/2025,Dacia Sandero 1.6 MPI Lauréate,3499,Sandero,39,No Change,0,0.0,0,06/01/2025,15,0.03,218.69,No
3078397299,offer,61000,2016,06116 Halle,06116,07/05/2025,06/12/2025,Dacia Duster Laureate 4x2 1.Hd.  Allwetter  Klima,9940,Duster,39,No Change,0,0.0,0,06/01/2025,9,0.16,994.0,No
3078410910,offer,68000,2006,89079 Ulm,89079,07/05/2025,05/12/2025,Dacia Logan,1000,Logan,9,Decreased,400,40.0,0,05/09/2025,19,0.01,50.0,No
